1000memories	"1000memories"@0	1000memories~^~is~^~the~^~new~^~shoebox~^~for~^~your~^~old~^~photos~^~.	1000memory~^~be~^~the~^~new~^~shoebox~^~for~^~you~^~old~^~photo~^~.	NNS~^~VBZ~^~DT~^~JJ~^~NN~^~IN~^~PRP$~^~JJ~^~NNS~^~.	O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nsubj~^~cop~^~det~^~amod~^~root~^~_~^~poss~^~amod~^~prep_for~^~_	5~^~5~^~5~^~5~^~0~^~0~^~9~^~9~^~5~^~0
1000memories	"1000memories"@0	1000memories~^~is~^~the~^~new~^~shoebox~^~for~^~your~^~old~^~photos~^~.	1000memory~^~be~^~the~^~new~^~shoebox~^~for~^~you~^~old~^~photo~^~.	NNS~^~VBZ~^~DT~^~JJ~^~NN~^~IN~^~PRP$~^~JJ~^~NNS~^~.	O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nsubj~^~cop~^~det~^~amod~^~root~^~_~^~poss~^~amod~^~prep_for~^~_	5~^~5~^~5~^~5~^~0~^~0~^~9~^~9~^~5~^~0
25eight	"25eight"@0	25eight~^~is~^~a~^~software~^~company~^~in~^~Pittsburgh~^~,~^~PA~^~building~^~DeviceKnit~^~,~^~among~^~other~^~products~^~.	25eight~^~be~^~a~^~software~^~company~^~in~^~Pittsburgh~^~,~^~pa~^~building~^~DeviceKnit~^~,~^~among~^~other~^~product~^~.	NN~^~VBZ~^~DT~^~NN~^~NN~^~IN~^~NNP~^~,~^~NN~^~NN~^~NNP~^~,~^~IN~^~JJ~^~NNS~^~.	O~^~O~^~O~^~O~^~O~^~O~^~LOCATION~^~O~^~LOCATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nsubj~^~cop~^~det~^~nn~^~root~^~_~^~prep_in~^~_~^~nn~^~nn~^~appos~^~_~^~_~^~amod~^~prep_among~^~_	5~^~5~^~5~^~5~^~0~^~0~^~5~^~0~^~11~^~11~^~7~^~0~^~0~^~15~^~5~^~0
25eight	"25eight"@0	25eight~^~is~^~a~^~software~^~company~^~in~^~Pittsburgh~^~,~^~PA~^~building~^~DeviceKnit~^~,~^~among~^~other~^~products~^~.	25eight~^~be~^~a~^~software~^~company~^~in~^~Pittsburgh~^~,~^~pa~^~building~^~DeviceKnit~^~,~^~among~^~other~^~product~^~.	NN~^~VBZ~^~DT~^~NN~^~NN~^~IN~^~NNP~^~,~^~NN~^~NN~^~NNP~^~,~^~IN~^~JJ~^~NNS~^~.	O~^~O~^~O~^~O~^~O~^~O~^~LOCATION~^~O~^~LOCATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nsubj~^~cop~^~det~^~nn~^~root~^~_~^~prep_in~^~_~^~nn~^~nn~^~appos~^~_~^~_~^~amod~^~prep_among~^~_	5~^~5~^~5~^~5~^~0~^~0~^~5~^~0~^~11~^~11~^~7~^~0~^~0~^~15~^~5~^~0
2nd-story-software-inc	"2nd-story-software-inc"@2	2nd~^~Story~^~Software~^~,~^~Inc.~^~was~^~founded~^~in~^~1998~^~and~^~is~^~headquartered~^~in~^~Cedar~^~Rapids~^~,~^~Iowa~^~.	2nd~^~Story~^~Software~^~,~^~Inc.~^~be~^~found~^~in~^~1998~^~and~^~be~^~headquarter~^~in~^~Cedar~^~Rapids~^~,~^~Iowa~^~.	JJ~^~NNP~^~NNP~^~,~^~NNP~^~VBD~^~VBN~^~IN~^~CD~^~CC~^~VBZ~^~VBN~^~IN~^~NNP~^~NNP~^~,~^~NNP~^~.	ORDINAL~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~DATE~^~O~^~O~^~O~^~O~^~LOCATION~^~LOCATION~^~O~^~LOCATION~^~O	amod~^~nn~^~nn~^~_~^~nsubjpass~^~auxpass~^~root~^~_~^~prep_in~^~_~^~auxpass~^~conj_and~^~_~^~nn~^~prep_in~^~_~^~appos~^~_	5~^~5~^~5~^~0~^~12~^~7~^~0~^~0~^~7~^~0~^~12~^~7~^~0~^~15~^~12~^~0~^~15~^~0
2nd-story-software-inc	"2nd-story-software-inc"@1	Its~^~products~^~include~^~TaxACT~^~,~^~a~^~Web-based~^~platform~^~that~^~offers~^~alerts~^~system~^~to~^~prevent~^~mistakes~^~caused~^~by~^~omissions~^~;~^~two~^~way~^~data~^~entry~^~,~^~including~^~interview~^~format~^~,~^~or~^~the~^~forms-based~^~entry~^~method~^~;~^~and~^~federal~^~electronic~^~tax~^~preparation~^~,~^~printing~^~,~^~and~^~electronic~^~filing~^~services~^~to~^~American~^~taxpayers~^~.	its~^~product~^~include~^~TaxACT~^~,~^~a~^~web-based~^~platform~^~that~^~offer~^~alert~^~system~^~to~^~prevent~^~mistake~^~cause~^~by~^~omission~^~;~^~two~^~way~^~datum~^~entry~^~,~^~include~^~interview~^~format~^~,~^~or~^~the~^~forms-based~^~entry~^~method~^~;~^~and~^~federal~^~electronic~^~tax~^~preparation~^~,~^~printing~^~,~^~and~^~electronic~^~filing~^~service~^~to~^~american~^~taxpayer~^~.	PRP$~^~NNS~^~VBP~^~NNP~^~,~^~DT~^~JJ~^~NN~^~WDT~^~VBZ~^~VBZ~^~NN~^~TO~^~VB~^~NNS~^~VBN~^~IN~^~NNS~^~:~^~CD~^~NN~^~NNS~^~NN~^~,~^~VBG~^~NN~^~NN~^~,~^~CC~^~DT~^~JJ~^~NN~^~NN~^~:~^~CC~^~JJ~^~JJ~^~NN~^~NN~^~,~^~NN~^~,~^~CC~^~JJ~^~NN~^~NNS~^~TO~^~JJ~^~NNS~^~.	O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~MISC~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~NUMBER~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~MISC~^~O~^~O	poss~^~nsubj~^~root~^~nsubj~^~_~^~det~^~amod~^~appos~^~nsubj~^~rcmod~^~ccomp~^~dobj~^~aux~^~xcomp~^~dobj~^~vmod~^~_~^~agent~^~_~^~num~^~nn~^~conj_and~^~dep~^~_~^~_~^~nn~^~prep_including~^~_~^~_~^~det~^~amod~^~nn~^~conj_or~^~_~^~_~^~amod~^~amod~^~nn~^~conj_and~^~_~^~conj_and~^~_~^~_~^~amod~^~nn~^~conj_and~^~_~^~amod~^~prep_to~^~_	2~^~3~^~0~^~11~^~0~^~8~^~8~^~4~^~10~^~8~^~3~^~11~^~14~^~11~^~14~^~15~^~0~^~16~^~0~^~22~^~22~^~15~^~22~^~0~^~0~^~27~^~22~^~0~^~0~^~33~^~33~^~33~^~27~^~0~^~0~^~39~^~39~^~39~^~15~^~0~^~39~^~0~^~0~^~46~^~46~^~39~^~0~^~49~^~14~^~0
2nd-story-software-inc	"2nd-story-software-inc"@0	2nd~^~Story~^~Software~^~,~^~Inc.~^~develops~^~and~^~markets~^~tax~^~preparation~^~software~^~and~^~Web-based~^~services~^~.	2nd~^~Story~^~Software~^~,~^~Inc.~^~develop~^~and~^~market~^~tax~^~preparation~^~software~^~and~^~web-based~^~service~^~.	JJ~^~NNP~^~NNP~^~,~^~NNP~^~VBZ~^~CC~^~VBZ~^~NN~^~NN~^~NN~^~CC~^~JJ~^~NNS~^~.	ORDINAL~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~MISC~^~O~^~O	amod~^~nn~^~nn~^~_~^~nsubj~^~root~^~_~^~conj_and~^~nn~^~nn~^~dobj~^~_~^~amod~^~conj_and~^~_	5~^~5~^~5~^~0~^~8~^~0~^~0~^~6~^~11~^~11~^~6~^~0~^~14~^~11~^~0
2nd-story-software-inc	"2nd-story-software-inc"@2	2nd~^~Story~^~Software~^~,~^~Inc.~^~was~^~founded~^~in~^~1998~^~and~^~is~^~headquartered~^~in~^~Cedar~^~Rapids~^~,~^~Iowa~^~.	2nd~^~Story~^~Software~^~,~^~Inc.~^~be~^~found~^~in~^~1998~^~and~^~be~^~headquarter~^~in~^~Cedar~^~Rapids~^~,~^~Iowa~^~.	JJ~^~NNP~^~NNP~^~,~^~NNP~^~VBD~^~VBN~^~IN~^~CD~^~CC~^~VBZ~^~VBN~^~IN~^~NNP~^~NNP~^~,~^~NNP~^~.	ORDINAL~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~DATE~^~O~^~O~^~O~^~O~^~LOCATION~^~LOCATION~^~O~^~LOCATION~^~O	amod~^~nn~^~nn~^~_~^~nsubjpass~^~auxpass~^~root~^~_~^~prep_in~^~_~^~auxpass~^~conj_and~^~_~^~nn~^~prep_in~^~_~^~appos~^~_	5~^~5~^~5~^~0~^~12~^~7~^~0~^~0~^~7~^~0~^~12~^~7~^~0~^~15~^~12~^~0~^~15~^~0
2nd-story-software-inc	"2nd-story-software-inc"@1	Its~^~products~^~include~^~TaxACT~^~,~^~a~^~Web-based~^~platform~^~that~^~offers~^~alerts~^~system~^~to~^~prevent~^~mistakes~^~caused~^~by~^~omissions~^~;~^~two~^~way~^~data~^~entry~^~,~^~including~^~interview~^~format~^~,~^~or~^~the~^~forms-based~^~entry~^~method~^~;~^~and~^~federal~^~electronic~^~tax~^~preparation~^~,~^~printing~^~,~^~and~^~electronic~^~filing~^~services~^~to~^~American~^~taxpayers~^~.	its~^~product~^~include~^~TaxACT~^~,~^~a~^~web-based~^~platform~^~that~^~offer~^~alert~^~system~^~to~^~prevent~^~mistake~^~cause~^~by~^~omission~^~;~^~two~^~way~^~datum~^~entry~^~,~^~include~^~interview~^~format~^~,~^~or~^~the~^~forms-based~^~entry~^~method~^~;~^~and~^~federal~^~electronic~^~tax~^~preparation~^~,~^~printing~^~,~^~and~^~electronic~^~filing~^~service~^~to~^~american~^~taxpayer~^~.	PRP$~^~NNS~^~VBP~^~NNP~^~,~^~DT~^~JJ~^~NN~^~WDT~^~VBZ~^~VBZ~^~NN~^~TO~^~VB~^~NNS~^~VBN~^~IN~^~NNS~^~:~^~CD~^~NN~^~NNS~^~NN~^~,~^~VBG~^~NN~^~NN~^~,~^~CC~^~DT~^~JJ~^~NN~^~NN~^~:~^~CC~^~JJ~^~JJ~^~NN~^~NN~^~,~^~NN~^~,~^~CC~^~JJ~^~NN~^~NNS~^~TO~^~JJ~^~NNS~^~.	O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~MISC~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~NUMBER~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~MISC~^~O~^~O	poss~^~nsubj~^~root~^~nsubj~^~_~^~det~^~amod~^~appos~^~nsubj~^~rcmod~^~ccomp~^~dobj~^~aux~^~xcomp~^~dobj~^~vmod~^~_~^~agent~^~_~^~num~^~nn~^~conj_and~^~dep~^~_~^~_~^~nn~^~prep_including~^~_~^~_~^~det~^~amod~^~nn~^~conj_or~^~_~^~_~^~amod~^~amod~^~nn~^~conj_and~^~_~^~conj_and~^~_~^~_~^~amod~^~nn~^~conj_and~^~_~^~amod~^~prep_to~^~_	2~^~3~^~0~^~11~^~0~^~8~^~8~^~4~^~10~^~8~^~3~^~11~^~14~^~11~^~14~^~15~^~0~^~16~^~0~^~22~^~22~^~15~^~22~^~0~^~0~^~27~^~22~^~0~^~0~^~33~^~33~^~33~^~27~^~0~^~0~^~39~^~39~^~39~^~15~^~0~^~39~^~0~^~0~^~46~^~46~^~39~^~0~^~49~^~14~^~0
2nd-story-software-inc	"2nd-story-software-inc"@0	2nd~^~Story~^~Software~^~,~^~Inc.~^~develops~^~and~^~markets~^~tax~^~preparation~^~software~^~and~^~Web-based~^~services~^~.	2nd~^~Story~^~Software~^~,~^~Inc.~^~develop~^~and~^~market~^~tax~^~preparation~^~software~^~and~^~web-based~^~service~^~.	JJ~^~NNP~^~NNP~^~,~^~NNP~^~VBZ~^~CC~^~VBZ~^~NN~^~NN~^~NN~^~CC~^~JJ~^~NNS~^~.	ORDINAL~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~MISC~^~O~^~O	amod~^~nn~^~nn~^~_~^~nsubj~^~root~^~_~^~conj_and~^~nn~^~nn~^~dobj~^~_~^~amod~^~conj_and~^~_	5~^~5~^~5~^~0~^~8~^~0~^~0~^~6~^~11~^~11~^~6~^~0~^~14~^~11~^~0
2nd-story-software-inc	"2nd-story-software-inc"@2	2nd~^~Story~^~Software~^~,~^~Inc.~^~was~^~founded~^~in~^~1998~^~and~^~is~^~headquartered~^~in~^~Cedar~^~Rapids~^~,~^~Iowa~^~.	2nd~^~Story~^~Software~^~,~^~Inc.~^~be~^~found~^~in~^~1998~^~and~^~be~^~headquarter~^~in~^~Cedar~^~Rapids~^~,~^~Iowa~^~.	JJ~^~NNP~^~NNP~^~,~^~NNP~^~VBD~^~VBN~^~IN~^~CD~^~CC~^~VBZ~^~VBN~^~IN~^~NNP~^~NNP~^~,~^~NNP~^~.	ORDINAL~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~DATE~^~O~^~O~^~O~^~O~^~LOCATION~^~LOCATION~^~O~^~LOCATION~^~O	amod~^~nn~^~nn~^~_~^~nsubjpass~^~auxpass~^~root~^~_~^~prep_in~^~_~^~auxpass~^~conj_and~^~_~^~nn~^~prep_in~^~_~^~appos~^~_	5~^~5~^~5~^~0~^~12~^~7~^~0~^~0~^~7~^~0~^~12~^~7~^~0~^~15~^~12~^~0~^~15~^~0
2nd-story-software-inc	"2nd-story-software-inc"@1	Its~^~products~^~include~^~TaxACT~^~,~^~a~^~Web-based~^~platform~^~that~^~offers~^~alerts~^~system~^~to~^~prevent~^~mistakes~^~caused~^~by~^~omissions~^~;~^~two~^~way~^~data~^~entry~^~,~^~including~^~interview~^~format~^~,~^~or~^~the~^~forms-based~^~entry~^~method~^~;~^~and~^~federal~^~electronic~^~tax~^~preparation~^~,~^~printing~^~,~^~and~^~electronic~^~filing~^~services~^~to~^~American~^~taxpayers~^~.	its~^~product~^~include~^~TaxACT~^~,~^~a~^~web-based~^~platform~^~that~^~offer~^~alert~^~system~^~to~^~prevent~^~mistake~^~cause~^~by~^~omission~^~;~^~two~^~way~^~datum~^~entry~^~,~^~include~^~interview~^~format~^~,~^~or~^~the~^~forms-based~^~entry~^~method~^~;~^~and~^~federal~^~electronic~^~tax~^~preparation~^~,~^~printing~^~,~^~and~^~electronic~^~filing~^~service~^~to~^~american~^~taxpayer~^~.	PRP$~^~NNS~^~VBP~^~NNP~^~,~^~DT~^~JJ~^~NN~^~WDT~^~VBZ~^~VBZ~^~NN~^~TO~^~VB~^~NNS~^~VBN~^~IN~^~NNS~^~:~^~CD~^~NN~^~NNS~^~NN~^~,~^~VBG~^~NN~^~NN~^~,~^~CC~^~DT~^~JJ~^~NN~^~NN~^~:~^~CC~^~JJ~^~JJ~^~NN~^~NN~^~,~^~NN~^~,~^~CC~^~JJ~^~NN~^~NNS~^~TO~^~JJ~^~NNS~^~.	O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~MISC~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~NUMBER~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~MISC~^~O~^~O	poss~^~nsubj~^~root~^~nsubj~^~_~^~det~^~amod~^~appos~^~nsubj~^~rcmod~^~ccomp~^~dobj~^~aux~^~xcomp~^~dobj~^~vmod~^~_~^~agent~^~_~^~num~^~nn~^~conj_and~^~dep~^~_~^~_~^~nn~^~prep_including~^~_~^~_~^~det~^~amod~^~nn~^~conj_or~^~_~^~_~^~amod~^~amod~^~nn~^~conj_and~^~_~^~conj_and~^~_~^~_~^~amod~^~nn~^~conj_and~^~_~^~amod~^~prep_to~^~_	2~^~3~^~0~^~11~^~0~^~8~^~8~^~4~^~10~^~8~^~3~^~11~^~14~^~11~^~14~^~15~^~0~^~16~^~0~^~22~^~22~^~15~^~22~^~0~^~0~^~27~^~22~^~0~^~0~^~33~^~33~^~33~^~27~^~0~^~0~^~39~^~39~^~39~^~15~^~0~^~39~^~0~^~0~^~46~^~46~^~39~^~0~^~49~^~14~^~0
2nd-story-software-inc	"2nd-story-software-inc"@0	2nd~^~Story~^~Software~^~,~^~Inc.~^~develops~^~and~^~markets~^~tax~^~preparation~^~software~^~and~^~Web-based~^~services~^~.	2nd~^~Story~^~Software~^~,~^~Inc.~^~develop~^~and~^~market~^~tax~^~preparation~^~software~^~and~^~web-based~^~service~^~.	JJ~^~NNP~^~NNP~^~,~^~NNP~^~VBZ~^~CC~^~VBZ~^~NN~^~NN~^~NN~^~CC~^~JJ~^~NNS~^~.	ORDINAL~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~MISC~^~O~^~O	amod~^~nn~^~nn~^~_~^~nsubj~^~root~^~_~^~conj_and~^~nn~^~nn~^~dobj~^~_~^~amod~^~conj_and~^~_	5~^~5~^~5~^~0~^~8~^~0~^~0~^~6~^~11~^~11~^~6~^~0~^~14~^~11~^~0
3vr-security	"3vr-security"@3	www.3vr.com	www.3vr.com	NN	O	root	0
3vr-security	"3vr-security"@2	3VR~^~is~^~one~^~of~^~the~^~fastest~^~growing~^~US.-based~^~private~^~companies~^~,~^~according~^~to~^~Inc.~^~magazine~^~and~^~is~^~the~^~standard~^~for~^~hundreds~^~of~^~global~^~customers~^~in~^~Banking~^~,~^~Retail~^~,~^~Government~^~,~^~Infrastructure~^~and~^~Hospitality~^~.	3vr~^~be~^~one~^~of~^~the~^~fastest~^~grow~^~us.-based~^~private~^~company~^~,~^~accord~^~to~^~Inc.~^~magazine~^~and~^~be~^~the~^~standard~^~for~^~hundred~^~of~^~global~^~customer~^~in~^~Banking~^~,~^~Retail~^~,~^~Government~^~,~^~Infrastructure~^~and~^~Hospitality~^~.	NN~^~VBZ~^~CD~^~IN~^~DT~^~JJS~^~VBG~^~JJ~^~JJ~^~NNS~^~,~^~VBG~^~TO~^~NNP~^~NN~^~CC~^~VBZ~^~DT~^~NN~^~IN~^~NNS~^~IN~^~JJ~^~NNS~^~IN~^~NNP~^~,~^~NNP~^~,~^~NNP~^~,~^~NNP~^~CC~^~NNP~^~.	O~^~O~^~NUMBER~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nsubj~^~cop~^~root~^~_~^~det~^~prep_of~^~vmod~^~amod~^~amod~^~dobj~^~_~^~_~^~prepc_according_to~^~nn~^~pobj~^~_~^~cop~^~det~^~conj_and~^~_~^~prep_for~^~_~^~amod~^~prep_of~^~_~^~prep_in~^~_~^~conj_and~^~_~^~conj_and~^~_~^~conj_and~^~_~^~conj_and~^~_	3~^~3~^~0~^~0~^~6~^~3~^~6~^~10~^~10~^~7~^~0~^~0~^~7~^~15~^~7~^~0~^~19~^~19~^~3~^~0~^~19~^~0~^~24~^~21~^~0~^~24~^~0~^~26~^~0~^~26~^~0~^~26~^~0~^~26~^~0
3vr-security	"3vr-security"@1	3VR~^~products~^~include~^~hybrid~^~network~^~video~^~recorders~^~,~^~video~^~management~^~and~^~investigation~^~software~^~,~^~comprehensive~^~reports~^~and~^~a~^~robust~^~suite~^~of~^~video~^~analytics~^~and~^~APIs~^~.	3vr~^~product~^~include~^~hybrid~^~network~^~video~^~recorder~^~,~^~video~^~management~^~and~^~investigation~^~software~^~,~^~comprehensive~^~report~^~and~^~a~^~robust~^~suite~^~of~^~video~^~analytic~^~and~^~api~^~.	NN~^~NNS~^~VBP~^~JJ~^~NN~^~NN~^~NNS~^~,~^~NN~^~NN~^~CC~^~NN~^~NN~^~,~^~JJ~^~NNS~^~CC~^~DT~^~JJ~^~NN~^~IN~^~NN~^~NNS~^~CC~^~NNS~^~.	O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nn~^~nsubj~^~root~^~amod~^~nn~^~nn~^~dobj~^~_~^~nn~^~conj_and~^~_~^~nn~^~conj_and~^~_~^~amod~^~conj_and~^~_~^~det~^~amod~^~conj_and~^~_~^~nn~^~prep_of~^~_~^~conj_and~^~_	2~^~3~^~0~^~7~^~7~^~7~^~3~^~0~^~10~^~7~^~0~^~13~^~10~^~0~^~16~^~7~^~0~^~20~^~20~^~7~^~0~^~23~^~20~^~0~^~23~^~0
3vr-security	"3vr-security"@0	Based~^~in~^~San~^~Francisco~^~,~^~CA~^~,~^~3VR~^~provides~^~video~^~business~^~intelligence~^~solutions~^~for~^~real-time~^~security~^~and~^~customer~^~insights~^~enabling~^~organizations~^~to~^~protect~^~employees~^~,~^~customers~^~and~^~assets~^~as~^~well~^~as~^~improve~^~store~^~operations~^~and~^~shopping~^~experiences~^~.	base~^~in~^~San~^~Francisco~^~,~^~CA~^~,~^~3VR~^~provide~^~video~^~business~^~intelligence~^~solution~^~for~^~real-time~^~security~^~and~^~customer~^~insight~^~enable~^~organization~^~to~^~protect~^~employee~^~,~^~customer~^~and~^~asset~^~as~^~well~^~as~^~improve~^~store~^~operation~^~and~^~shopping~^~experience~^~.	VBN~^~IN~^~NNP~^~NNP~^~,~^~NNP~^~,~^~NNP~^~VBZ~^~NN~^~NN~^~NN~^~NNS~^~IN~^~JJ~^~NN~^~CC~^~NN~^~NNS~^~VBG~^~NNS~^~TO~^~VB~^~NNS~^~,~^~NNS~^~CC~^~NNS~^~RB~^~RB~^~IN~^~VB~^~NN~^~NNS~^~CC~^~NN~^~NNS~^~.	O~^~O~^~LOCATION~^~LOCATION~^~O~^~LOCATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O	prep~^~pcomp~^~nn~^~pobj~^~_~^~appos~^~_~^~nsubj~^~root~^~nn~^~nn~^~nn~^~dobj~^~_~^~amod~^~prep_for~^~_~^~nn~^~conj_and~^~vmod~^~dobj~^~aux~^~xcomp~^~dobj~^~_~^~conj_and~^~_~^~conj_and~^~_~^~_~^~_~^~conj_and~^~nn~^~dobj~^~_~^~nn~^~conj_and~^~_	9~^~1~^~4~^~2~^~0~^~4~^~0~^~9~^~0~^~13~^~13~^~13~^~9~^~0~^~16~^~13~^~0~^~19~^~16~^~16~^~20~^~23~^~20~^~23~^~0~^~24~^~0~^~24~^~0~^~0~^~0~^~23~^~34~^~32~^~0~^~37~^~34~^~0
3vr-security	"3vr-security"@3	www.3vr.com	www.3vr.com	NN	O	root	0
3vr-security	"3vr-security"@2	3VR~^~is~^~one~^~of~^~the~^~fastest~^~growing~^~US.-based~^~private~^~companies~^~,~^~according~^~to~^~Inc.~^~magazine~^~and~^~is~^~the~^~standard~^~for~^~hundreds~^~of~^~global~^~customers~^~in~^~Banking~^~,~^~Retail~^~,~^~Government~^~,~^~Infrastructure~^~and~^~Hospitality~^~.	3vr~^~be~^~one~^~of~^~the~^~fastest~^~grow~^~us.-based~^~private~^~company~^~,~^~accord~^~to~^~Inc.~^~magazine~^~and~^~be~^~the~^~standard~^~for~^~hundred~^~of~^~global~^~customer~^~in~^~Banking~^~,~^~Retail~^~,~^~Government~^~,~^~Infrastructure~^~and~^~Hospitality~^~.	NN~^~VBZ~^~CD~^~IN~^~DT~^~JJS~^~VBG~^~JJ~^~JJ~^~NNS~^~,~^~VBG~^~TO~^~NNP~^~NN~^~CC~^~VBZ~^~DT~^~NN~^~IN~^~NNS~^~IN~^~JJ~^~NNS~^~IN~^~NNP~^~,~^~NNP~^~,~^~NNP~^~,~^~NNP~^~CC~^~NNP~^~.	O~^~O~^~NUMBER~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~ORGANIZATION~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O~^~O	nsubj~^~cop~^~root~^~_~^~det~^~prep_of~^~vmod~^~amod~^~amod~^~dobj~^~_~^~_~^~prepc_according_to~^~nn~^~pobj~^~_~^~cop~^~det~^~conj_and~^~_~^~prep_for~^~_~^~amod~^~prep_of~^~_~^~prep_in~^~_~^~conj_and~^~_~^~conj_and~^~_~^~conj_and~^~_~^~conj_and~^~_	3~^~3~^~0~^~0~^~6~^~3~^~6~^~10~^~10~^~7~^~0~^~0~^~7~^~15~^~7~^~0~^~19~^~19~^~3~^~0~^~19~^~0~^~24~^~21~^~0~^~24~^~0~^~26~^~0~^~26~^~0~^~26~^~0~^~26~^~0
